DOR Code,Municipality,Fiscal Year,Residential,Open Space,Commercial,Industrial,Personal Property
128,Haverhill,2004,12.98,12.98,21.32,21.32,21.32
128,Haverhill,2005,10.71,0.00,18.88,18.88,18.88
128,Haverhill,2006,10.54,0.00,18.48,18.48,18.48
128,Haverhill,2007,10.32,0.00,18.09,18.09,18.09
128,Haverhill,2008,10.52,0.00,17.25,17.25,17.25
128,Haverhill,2009,11.45,0.00,18.98,18.98,18.98
128,Haverhill,2010,12.76,0.00,21.31,21.31,21.31
128,Haverhill,2011,13.93,0.00,23.27,23.27,23.27
128,Haverhill,2012,14.76,0.00,24.68,24.68,24.68
128,Haverhill,2013,15.65,0.00,26.24,26.24,26.24
128,Haverhill,2014,16.09,0.00,26.91,26.91,26.91
128,Haverhill,2015,15.35,0.00,26.80,26.80,26.80
128,Haverhill,2016,15.36,0.00,27.01,27.01,27.01
128,Haverhill,2017,14.99,0.00,26.43,26.43,26.43
129,Hawley,2003,19.27,0.00,19.27,0.00,19.27
129,Hawley,2004,20.60,0.00,20.60,0.00,20.60
129,Hawley,2005,19.90,0.00,19.90,0.00,19.90
129,Hawley,2006,18.50,0.00,18.50,0.00,18.50
129,Hawley,2007,17.99,0.00,17.99,0.00,17.99
129,Hawley,2008,14.75,0.00,14.75,0.00,14.75
129,Hawley,2009,13.25,0.00,13.25,0.00,13.25
129,Hawley,2010,14.65,0.00,14.65,0.00,14.65
129,Hawley,2011,14.65,0.00,14.65,0.00,14.65
129,Hawley,2012,16.30,0.00,16.30,0.00,16.30
129,Hawley,2013,15.95,0.00,15.95,0.00,15.95
129,Hawley,2014,16.05,0.00,16.05,0.00,16.05
129,Hawley,2015,15.75,0.00,15.75,15.75,15.75
129,Hawley,2016,15.50,0.00,15.50,15.50,15.50
129,Hawley,2017,15.50,0.00,15.50,15.50,15.50
130,Heath,2003,20.61,0.00,20.61,20.61,20.61
130,Heath,2004,22.05,0.00,22.05,22.05,22.05
130,Heath,2005,18.34,0.00,18.34,18.34,18.34
130,Heath,2006,17.63,0.00,17.63,17.63,17.63
130,Heath,2007,18.08,0.00,18.08,18.08,18.08
130,Heath,2008,16.25,0.00,16.25,16.25,16.25
130,Heath,2009,16.20,0.00,16.20,16.20,16.20
130,Heath,2010,16.98,0.00,16.98,16.98,16.98
130,Heath,2011,18.83,0.00,18.83,18.83,18.83
130,Heath,2012,19.84,0.00,19.84,19.84,19.84
130,Heath,2013,20.04,0.00,20.04,20.04,20.04
130,Heath,2014,19.12,0.00,19.12,19.12,19.12
130,Heath,2015,19.96,0.00,19.96,19.96,19.96
130,Heath,2016,20.51,0.00,20.51,20.51,20.51
130,Heath,2017,20.99,0.00,20.99,20.99,20.99
131,Hingham,2003,11.47,0.00,11.47,11.47,11.47
131,Hingham,2004,10.68,0.00,10.68,10.68,10.68
131,Hingham,2005,9.96,0.00,9.96,9.96,9.96
131,Hingham,2006,9.20,0.00,9.20,9.20,9.20
131,Hingham,2007,9.00,0.00,9.00,9.00,9.00
131,Hingham,2008,9.20,0.00,9.20,9.20,9.20
131,Hingham,2009,9.75,0.00,9.75,9.75,9.75
131,Hingham,2010,10.77,0.00,10.77,10.77,10.77
131,Hingham,2011,11.08,0.00,11.08,11.08,11.08
131,Hingham,2012,11.89,0.00,11.89,11.89,11.89
131,Hingham,2013,12.32,0.00,12.32,12.32,12.32
131,Hingham,2014,12.56,0.00,12.56,12.56,12.56
131,Hingham,2015,12.53,0.00,12.53,12.53,12.53
131,Hingham,2016,12.49,0.00,12.49,12.49,12.49
131,Hingham,2017,12.25,0.00,12.25,12.25,12.25
132,Hinsdale,2003,15.06,15.06,15.06,15.06,15.06
132,Hinsdale,2004,15.36,15.36,15.36,15.36,15.36
132,Hinsdale,2005,14.76,14.76,14.76,14.76,14.76
132,Hinsdale,2006,11.11,0.00,11.11,11.11,11.11
132,Hinsdale,2007,10.86,0.00,10.86,10.86,10.86
132,Hinsdale,2008,11.06,0.00,11.06,11.06,11.06
132,Hinsdale,2009,11.14,0.00,11.14,11.14,11.14
132,Hinsdale,2010,11.13,0.00,11.13,11.13,11.13
132,Hinsdale,2011,11.42,0.00,11.42,11.42,11.42
132,Hinsdale,2012,12.26,0.00,12.26,12.26,12.26
132,Hinsdale,2013,12.22,0.00,12.22,12.22,12.22
132,Hinsdale,2014,12.77,0.00,12.77,12.77,12.77
132,Hinsdale,2015,11.82,0.00,11.82,11.82,11.82
132,Hinsdale,2016,13.40,0.00,13.40,13.40,13.40
132,Hinsdale,2017,14.09,0.00,14.09,14.09,14.09
133,Holbrook,2003,15.19,0.00,26.27,26.27,26.27
133,Holbrook,2004,14.22,0.00,25.21,25.21,25.21
133,Holbrook,2005,13.04,0.00,22.78,22.78,22.78
133,Holbrook,2006,11.48,0.00,22.48,22.48,22.48
133,Holbrook,2007,11.70,0.00,22.88,22.88,22.88
133,Holbrook,2008,12.42,0.00,24.47,24.47,24.47
133,Holbrook,2009,14.06,0.00,27.72,27.72,27.72
133,Holbrook,2010,15.80,0.00,30.40,30.40,30.40
133,Holbrook,2011,17.36,0.00,33.44,33.44,33.44
133,Holbrook,2012,18.21,0.00,35.13,35.13,35.13
133,Holbrook,2013,18.11,0.00,34.96,34.96,34.96
133,Holbrook,2014,18.77,0.00,36.17,36.17,36.17
133,Holbrook,2015,19.08,0.00,36.62,36.62,36.62
133,Holbrook,2016,19.64,0.00,37.53,37.53,37.53
133,Holbrook,2017,20.90,0.00,39.87,39.87,39.87
134,Holden,2003,16.23,16.23,16.23,16.23,16.23
134,Holden,2004,14.06,14.06,14.06,14.06,14.06
134,Holden,2005,12.98,12.98,12.98,12.98,12.98
134,Holden,2006,12.36,12.36,12.36,12.36,12.36
134,Holden,2007,11.56,11.56,11.56,11.56,11.56
134,Holden,2008,12.62,12.62,12.62,12.62,12.62
134,Holden,2009,13.64,13.64,13.64,13.64,13.64
134,Holden,2010,14.80,0.00,14.80,14.80,14.80
134,Holden,2011,15.65,0.00,15.65,15.65,15.65
134,Holden,2012,16.53,0.00,16.53,16.53,16.53
134,Holden,2013,17.37,0.00,17.37,17.37,17.37
134,Holden,2014,17.75,0.00,17.75,17.75,17.75
134,Holden,2015,18.12,0.00,18.12,18.12,18.12
134,Holden,2016,17.25,0.00,17.25,17.25,17.25
134,Holden,2017,17.59,0.00,17.59,17.59,17.59
135,Holland,2003,19.14,0.00,19.14,19.14,19.14
135,Holland,2004,14.04,0.00,14.04,14.04,14.04
135,Holland,2005,13.12,0.00,13.12,13.12,13.12
135,Holland,2006,12.65,0.00,12.65,12.65,12.65
135,Holland,2007,10.53,0.00,10.53,10.53,10.53
135,Holland,2008,11.31,0.00,11.31,11.31,11.31
135,Holland,2009,11.86,0.00,11.86,11.86,11.86
135,Holland,2010,13.21,0.00,13.21,13.21,13.21
135,Holland,2011,14.58,0.00,14.58,14.58,14.58
135,Holland,2012,15.18,0.00,15.18,15.18,15.18
135,Holland,2013,15.61,0.00,15.61,15.61,15.61
135,Holland,2014,15.91,0.00,15.91,15.91,15.91
135,Holland,2015,16.23,0.00,16.23,16.23,16.23
135,Holland,2016,16.08,0.00,16.08,16.08,16.08
135,Holland,2017,16.92,0.00,16.92,16.92,16.92
136,Holliston,2003,16.19,0.00,16.19,16.19,16.19
136,Holliston,2004,14.83,0.00,14.83,14.83,14.83
136,Holliston,2005,14.53,0.00,14.53,14.53,14.53
136,Holliston,2006,14.16,0.00,14.16,14.16,14.16
136,Holliston,2007,13.35,0.00,13.35,13.35,13.35
136,Holliston,2008,14.52,0.00,14.52,14.52,14.52
136,Holliston,2009,15.46,0.00,15.46,15.46,15.46
136,Holliston,2010,16.31,0.00,16.31,16.31,16.31
136,Holliston,2011,17.94,0.00,17.94,17.94,17.94
136,Holliston,2012,18.32,0.00,18.32,18.32,18.32
136,Holliston,2013,18.62,0.00,18.62,18.62,18.62
136,Holliston,2014,19.88,0.00,19.88,19.88,19.88
136,Holliston,2015,19.38,0.00,19.38,19.38,19.38
136,Holliston,2016,18.79,0.00,18.79,18.79,18.79
136,Holliston,2017,18.52,0.00,18.52,18.52,18.52
137,Holyoke,2003,16.95,0.00,38.25,38.25,38.25
137,Holyoke,2004,14.32,0.00,36.69,36.69,36.69
137,Holyoke,2005,13.54,0.00,35.92,35.92,35.92
137,Holyoke,2006,12.70,0.00,37.13,37.13,37.13
137,Holyoke,2007,12.95,0.00,34.55,34.55,34.55
137,Holyoke,2008,13.75,0.00,33.98,33.98,33.98
137,Holyoke,2009,14.24,0.00,35.15,35.15,35.15
137,Holyoke,2010,14.98,0.00,36.54,36.54,36.54
137,Holyoke,2011,15.78,0.00,37.08,37.08,37.08
137,Holyoke,2012,16.85,0.00,38.53,38.53,38.53
137,Holyoke,2013,18.35,0.00,39.97,39.97,39.97
137,Holyoke,2014,19.04,0.00,39.74,39.74,39.74
137,Holyoke,2015,19.04,0.00,39.93,39.93,39.93
137,Holyoke,2016,19.12,0.00,39.86,39.86,39.86
137,Holyoke,2017,19.17,0.00,39.72,39.72,39.72
138,Hopedale,2003,11.93,0.00,18.87,18.87,18.87
138,Hopedale,2004,11.62,0.00,19.88,19.88,19.88
138,Hopedale,2005,11.50,0.00,19.67,19.67,19.67
138,Hopedale,2006,10.53,0.00,18.03,18.03,18.03
138,Hopedale,2007,10.82,0.00,18.60,18.60,18.60
138,Hopedale,2008,11.65,0.00,20.08,20.08,20.08
138,Hopedale,2009,12.69,0.00,20.24,20.24,20.24
138,Hopedale,2010,13.52,0.00,21.62,21.62,21.62
138,Hopedale,2011,14.39,0.00,23.05,23.05,23.05
138,Hopedale,2012,14.86,0.00,23.86,23.86,23.86
138,Hopedale,2013,15.51,0.00,24.94,24.94,24.94
138,Hopedale,2014,16.29,0.00,26.22,26.22,26.22
138,Hopedale,2015,16.58,0.00,26.69,26.69,26.69
138,Hopedale,2016,16.83,0.00,27.06,27.06,27.06
138,Hopedale,2017,17.29,0.00,27.87,27.87,27.87
139,Hopkinton,2003,13.82,13.82,13.82,13.82,13.82
139,Hopkinton,2004,12.90,12.90,12.90,12.90,12.90
139,Hopkinton,2005,12.32,12.32,12.32,12.32,12.32
139,Hopkinton,2006,12.47,12.47,12.47,12.47,12.47
139,Hopkinton,2007,12.83,12.83,12.83,12.83,12.83
139,Hopkinton,2008,14.15,14.15,14.15,14.15,14.15
139,Hopkinton,2009,15.03,15.03,15.03,15.03,15.03
139,Hopkinton,2010,15.76,15.76,15.76,15.76,15.76
139,Hopkinton,2011,16.73,16.73,16.73,16.73,16.73
139,Hopkinton,2012,17.05,17.05,17.05,17.05,17.05
139,Hopkinton,2013,17.32,17.32,17.32,17.32,17.32
139,Hopkinton,2014,17.63,17.63,17.63,17.63,17.63
139,Hopkinton,2015,17.96,17.96,17.96,17.96,17.96
139,Hopkinton,2016,17.03,17.03,17.03,17.03,17.03
139,Hopkinton,2017,16.80,16.80,16.80,16.80,16.80
140,Hubbardston,2003,14.40,0.00,14.40,14.40,14.40
140,Hubbardston,2004,10.86,0.00,10.86,10.86,10.86
140,Hubbardston,2005,10.76,0.00,10.76,10.76,10.76
140,Hubbardston,2006,10.61,0.00,10.61,10.61,10.61
140,Hubbardston,2007,9.69,0.00,9.69,9.69,9.69
140,Hubbardston,2008,9.43,0.00,9.43,9.43,9.43
140,Hubbardston,2009,9.51,0.00,9.51,9.51,9.51
140,Hubbardston,2010,10.69,0.00,10.69,10.69,10.69
140,Hubbardston,2011,11.33,0.00,11.33,11.33,11.33
140,Hubbardston,2012,12.70,0.00,12.70,12.70,12.70
140,Hubbardston,2013,13.64,0.00,13.64,13.64,13.64
140,Hubbardston,2014,14.52,0.00,14.52,14.52,14.52
140,Hubbardston,2015,14.92,0.00,14.92,14.92,14.92
140,Hubbardston,2016,15.90,0.00,15.90,15.90,15.90
140,Hubbardston,2017,15.23,0.00,15.23,15.23,15.23
141,Hudson,2003,10.72,0.00,21.76,21.76,21.76
141,Hudson,2004,9.84,0.00,20.97,20.97,20.97
141,Hudson,2005,10.34,0.00,22.73,22.73,22.73
141,Hudson,2006,10.16,0.00,22.53,22.53,22.53
141,Hudson,2007,9.52,0.00,20.79,20.79,20.79
141,Hudson,2008,10.38,0.00,21.42,21.42,21.42
141,Hudson,2009,11.34,0.00,22.49,22.49,22.49
141,Hudson,2010,13.02,0.00,25.30,25.30,25.30
141,Hudson,2011,14.16,0.00,26.19,26.19,26.19
141,Hudson,2012,15.51,0.00,29.55,29.55,29.55
141,Hudson,2013,16.38,0.00,32.90,32.90,32.90
141,Hudson,2014,17.42,0.00,34.45,34.45,34.45
141,Hudson,2015,17.27,0.00,35.92,35.92,35.92
141,Hudson,2016,17.29,0.00,35.37,35.37,35.37
141,Hudson,2017,17.50,0.00,35.35,35.35,35.35
142,Hull,2003,10.88,0.00,10.88,,10.88
142,Hull,2004,10.07,0.00,10.07,0.00,10.07
142,Hull,2005,10.05,0.00,10.05,0.00,10.05
142,Hull,2006,9.30,0.00,9.30,0.00,9.30
142,Hull,2007,9.75,0.00,9.75,0.00,9.75
142,Hull,2008,9.83,0.00,9.83,0.00,9.83
142,Hull,2009,10.49,0.00,10.49,0.00,10.49
142,Hull,2010,11.47,0.00,11.47,0.00,11.47
142,Hull,2011,12.35,0.00,12.35,0.00,12.35
142,Hull,2012,13.06,0.00,13.06,0.00,13.06
142,Hull,2013,13.47,0.00,13.47,0.00,13.47
142,Hull,2014,13.87,0.00,13.87,0.00,13.87
142,Hull,2015,13.94,0.00,13.94,0.00,13.94
142,Hull,2016,13.48,0.00,13.48,0.00,13.48
142,Hull,2017,13.72,0.00,13.72,0.00,13.72
143,Huntington,2003,17.05,0.00,17.05,17.05,17.05
143,Huntington,2004,14.53,0.00,14.53,14.53,14.53
143,Huntington,2005,14.18,0.00,14.18,14.18,14.18
143,Huntington,2006,12.64,0.00,12.64,12.64,12.64
143,Huntington,2007,11.90,0.00,11.90,11.90,11.90
143,Huntington,2008,13.04,0.00,13.04,13.04,13.04
143,Huntington,2009,13.17,0.00,13.17,13.17,13.17
143,Huntington,2010,14.09,0.00,14.09,14.09,14.09
143,Huntington,2011,14.66,0.00,14.66,14.66,14.66
143,Huntington,2012,15.12,0.00,15.12,15.12,15.12
143,Huntington,2013,16.37,0.00,16.37,16.37,16.37
143,Huntington,2014,17.05,0.00,17.05,17.05,17.05
143,Huntington,2015,17.22,0.00,17.22,17.22,17.22
143,Huntington,2016,18.50,0.00,18.50,18.50,18.50
143,Huntington,2017,18.05,0.00,18.05,18.05,18.05
144,Ipswich,2003,11.44,0.00,11.44,11.44,11.44
144,Ipswich,2004,9.54,0.00,9.54,9.54,9.54
144,Ipswich,2005,9.35,0.00,9.35,9.35,9.35
144,Ipswich,2006,9.11,0.00,9.11,9.11,9.11
144,Ipswich,2007,8.32,0.00,8.32,8.32,8.32
144,Ipswich,2008,9.23,0.00,9.23,9.23,9.23
144,Ipswich,2009,10.34,0.00,10.34,10.34,10.34
144,Ipswich,2010,11.54,0.00,11.54,11.54,11.54
144,Ipswich,2011,12.00,0.00,12.00,12.00,12.00
144,Ipswich,2012,12.77,0.00,12.77,12.77,12.77
144,Ipswich,2013,13.30,0.00,13.30,13.30,13.30
144,Ipswich,2014,13.43,0.00,13.43,13.43,13.43
144,Ipswich,2015,13.51,0.00,13.51,13.51,13.51
144,Ipswich,2016,14.85,0.00,14.85,14.85,14.85
144,Ipswich,2017,14.19,0.00,14.19,14.19,14.19
145,Kingston,2003,14.30,0.00,14.30,14.30,14.30
145,Kingston,2004,10.95,0.00,10.95,10.95,10.95
145,Kingston,2005,11.27,0.00,11.27,11.27,11.27
145,Kingston,2006,10.23,0.00,10.23,10.23,10.23
145,Kingston,2007,10.31,0.00,10.31,10.31,10.31
145,Kingston,2008,11.88,0.00,11.88,11.88,11.88
145,Kingston,2009,12.50,0.00,12.50,12.50,12.50
145,Kingston,2010,13.54,0.00,13.54,13.54,13.54
145,Kingston,2011,14.65,0.00,14.65,14.65,14.65
145,Kingston,2012,15.33,0.00,15.33,15.33,15.33
145,Kingston,2013,16.41,0.00,16.41,16.41,16.41
145,Kingston,2014,16.68,0.00,16.68,16.68,16.68
145,Kingston,2015,16.94,0.00,16.94,16.94,16.94
145,Kingston,2016,17.61,0.00,17.61,17.61,17.61
145,Kingston,2017,16.50,0.00,16.50,16.50,16.50
146,Lakeville,2003,12.04,0.00,12.04,12.04,12.04
146,Lakeville,2004,13.02,0.00,13.02,13.02,13.02
146,Lakeville,2005,9.14,0.00,9.14,9.14,9.14
146,Lakeville,2006,8.35,0.00,8.35,8.35,8.35
146,Lakeville,2007,8.60,0.00,8.60,8.60,8.60
146,Lakeville,2008,8.70,0.00,8.70,8.70,8.70
146,Lakeville,2009,9.33,0.00,9.33,9.33,9.33
146,Lakeville,2010,10.22,0.00,10.22,10.22,10.22
146,Lakeville,2011,11.20,0.00,11.20,11.20,11.20
146,Lakeville,2012,11.85,0.00,11.85,11.85,11.85
146,Lakeville,2013,12.52,0.00,12.52,12.52,12.52
146,Lakeville,2014,14.20,0.00,14.20,14.20,14.20
146,Lakeville,2015,14.25,0.00,14.25,14.25,14.25
146,Lakeville,2016,14.13,0.00,14.13,14.13,14.13
146,Lakeville,2017,13.86,0.00,13.86,13.86,13.86
147,Lancaster,2003,15.04,15.04,15.04,15.04,15.04
147,Lancaster,2004,16.86,16.86,16.86,16.86,16.86
147,Lancaster,2005,14.16,14.16,14.16,14.16,14.16
147,Lancaster,2006,13.54,13.54,13.54,13.54,13.54
147,Lancaster,2007,13.77,13.77,13.77,13.77,13.77
147,Lancaster,2008,13.64,0.00,13.64,13.64,13.64
147,Lancaster,2009,14.84,0.00,14.84,14.84,14.84
147,Lancaster,2010,16.07,0.00,16.07,16.07,16.07
147,Lancaster,2011,17.13,0.00,17.13,17.13,17.13
147,Lancaster,2012,17.94,0.00,17.94,17.94,17.94
147,Lancaster,2013,19.08,0.00,19.08,19.08,19.08
147,Lancaster,2014,18.91,0.00,18.91,18.91,18.91
147,Lancaster,2015,18.76,0.00,18.76,18.76,18.76
147,Lancaster,2016,19.55,0.00,19.55,19.55,19.55
147,Lancaster,2017,19.79,0.00,19.79,19.79,19.79
148,Lanesborough,2003,18.66,0.00,18.66,18.66,18.66
148,Lanesborough,2004,18.80,0.00,18.80,18.80,18.80
148,Lanesborough,2005,16.40,0.00,16.40,16.40,16.40
148,Lanesborough,2006,16.48,0.00,16.48,16.48,16.48
148,Lanesborough,2007,15.56,0.00,15.56,15.56,15.56
148,Lanesborough,2008,14.38,0.00,14.38,14.38,14.38
148,Lanesborough,2009,14.56,0.00,14.56,14.56,14.56
148,Lanesborough,2010,16.30,0.00,16.30,16.30,16.30
148,Lanesborough,2011,16.64,0.00,16.64,16.64,16.64
148,Lanesborough,2012,17.08,0.00,17.08,17.08,17.08
148,Lanesborough,2013,18.07,0.00,18.07,18.07,18.07
148,Lanesborough,2014,18.52,0.00,18.52,18.52,18.52
148,Lanesborough,2015,18.98,0.00,18.98,18.98,18.98
148,Lanesborough,2016,19.36,0.00,19.36,19.36,19.36
148,Lanesborough,2017,20.89,0.00,20.89,20.89,20.89
149,Lawrence,2003,12.07,0.00,26.50,26.50,26.50
149,Lawrence,2004,12.04,0.00,26.50,26.50,26.50
149,Lawrence,2005,9.70,0.00,23.53,23.53,23.53
149,Lawrence,2006,8.86,0.00,20.31,20.31,20.31
149,Lawrence,2007,9.23,0.00,19.94,19.94,19.94
149,Lawrence,2008,10.01,0.00,20.54,20.54,20.54
149,Lawrence,2009,10.70,0.00,22.62,22.62,22.62
149,Lawrence,2010,12.57,0.00,27.80,27.80,27.80
149,Lawrence,2011,13.45,0.00,30.41,30.41,30.41
149,Lawrence,2012,14.29,0.00,31.81,31.81,31.81
149,Lawrence,2013,15.08,0.00,33.41,33.41,33.41
149,Lawrence,2014,15.61,0.00,33.70,33.70,33.70
149,Lawrence,2015,15.12,0.00,32.43,32.43,32.43
149,Lawrence,2016,15.51,0.00,33.75,33.75,33.75
149,Lawrence,2017,15.34,0.00,33.59,33.59,33.59
150,Lee,2003,15.84,0.00,15.84,15.84,15.84
150,Lee,2004,15.74,0.00,15.74,15.74,15.74
150,Lee,2005,14.12,0.00,14.12,14.12,14.12
150,Lee,2006,13.39,0.00,13.39,13.39,13.39
150,Lee,2007,12.26,0.00,12.26,12.26,12.26
150,Lee,2008,11.76,0.00,11.76,11.76,11.76
150,Lee,2009,12.17,0.00,12.17,12.17,12.17
150,Lee,2010,12.61,0.00,12.61,12.61,12.61
150,Lee,2011,13.06,0.00,13.06,13.06,13.06
150,Lee,2012,13.67,0.00,13.67,13.67,13.67
150,Lee,2013,14.09,0.00,14.09,14.09,14.09
150,Lee,2014,14.15,0.00,14.15,14.15,14.15
150,Lee,2015,14.08,0.00,14.08,14.08,14.08
150,Lee,2016,14.56,0.00,14.56,14.56,14.56
150,Lee,2017,14.72,0.00,14.72,14.72,14.72
151,Leicester,2003,14.00,0.00,14.00,14.00,14.00
151,Leicester,2004,13.24,0.00,13.24,13.24,13.24
151,Leicester,2005,10.50,0.00,10.50,10.50,10.50
151,Leicester,2006,10.01,0.00,10.01,10.01,10.01
151,Leicester,2007,9.31,0.00,9.31,9.31,9.31
151,Leicester,2008,9.38,0.00,9.38,9.38,9.38
151,Leicester,2009,10.40,0.00,10.40,10.40,10.40
151,Leicester,2010,11.73,0.00,11.73,11.73,11.73
151,Leicester,2011,12.44,0.00,12.44,12.44,12.44
151,Leicester,2012,13.18,0.00,13.18,13.18,13.18
151,Leicester,2013,13.62,0.00,13.62,13.62,13.62
151,Leicester,2014,14.53,0.00,14.53,14.53,14.53
151,Leicester,2015,14.54,0.00,14.54,14.54,14.54
151,Leicester,2016,14.90,0.00,14.90,14.90,14.90
151,Leicester,2017,15.48,0.00,15.48,15.48,15.48
152,Lenox,2003,11.84,0.00,11.84,11.84,11.84
152,Lenox,2004,10.38,0.00,11.30,11.30,11.30
152,Lenox,2005,9.52,0.00,11.40,11.40,11.40
152,Lenox,2006,9.32,0.00,11.72,11.72,11.72
152,Lenox,2007,8.66,0.00,11.89,11.89,11.89
152,Lenox,2008,8.82,0.00,12.45,12.45,12.45
152,Lenox,2009,9.08,0.00,12.61,12.61,12.61
152,Lenox,2010,9.92,0.00,13.50,13.50,13.50
152,Lenox,2011,10.49,0.00,14.02,14.02,14.02
152,Lenox,2012,11.17,0.00,14.79,14.79,14.79
152,Lenox,2013,11.58,0.00,14.33,14.33,14.33
152,Lenox,2014,12.07,0.00,14.91,14.91,14.91
152,Lenox,2015,12.33,0.00,15.18,15.18,15.18
152,Lenox,2016,12.16,0.00,14.95,14.95,14.95
152,Lenox,2017,12.21,0.00,15.06,15.06,15.06
153,Leominster,2003,13.00,13.00,13.00,13.00,13.00
153,Leominster,2004,12.66,12.66,12.66,12.66,12.66
153,Leominster,2005,11.76,11.76,11.76,11.76,11.76
153,Leominster,2006,10.79,10.79,10.79,10.79,10.79
153,Leominster,2007,10.88,10.88,10.88,10.88,10.88
153,Leominster,2008,11.25,11.25,11.25,11.25,11.25
153,Leominster,2009,12.03,12.03,12.03,12.03,12.03
153,Leominster,2010,13.82,13.82,13.82,13.82,13.82
153,Leominster,2011,15.41,15.41,15.41,15.41,15.41
153,Leominster,2012,16.72,16.72,16.72,16.72,16.72
153,Leominster,2013,17.96,17.96,17.96,17.96,17.96
153,Leominster,2014,18.89,18.89,18.89,18.89,18.89
153,Leominster,2015,19.44,19.44,19.44,19.44,19.44
153,Leominster,2016,19.58,19.58,19.58,19.58,19.58
153,Leominster,2017,19.73,19.73,19.73,19.73,19.73
154,Leverett,2003,18.49,0.00,18.49,18.49,18.49
154,Leverett,2004,18.76,0.00,18.76,18.76,18.76
154,Leverett,2005,16.16,0.00,16.16,16.16,16.16
154,Leverett,2006,13.50,0.00,13.50,13.50,13.50
154,Leverett,2007,14.45,0.00,14.45,14.45,14.45
154,Leverett,2008,15.00,0.00,15.00,15.00,15.00
154,Leverett,2009,15.40,0.00,15.40,15.40,15.40
154,Leverett,2010,15.80,0.00,15.80,15.80,15.80
154,Leverett,2011,16.20,0.00,16.20,16.20,16.20
154,Leverett,2012,17.77,0.00,17.77,17.77,17.77
154,Leverett,2013,18.66,0.00,18.66,18.66,18.66
154,Leverett,2014,19.20,0.00,19.20,19.20,19.20
154,Leverett,2015,19.88,0.00,19.88,19.88,19.88
154,Leverett,2016,20.41,0.00,20.41,20.41,20.41
154,Leverett,2017,20.95,0.00,20.95,20.95,20.95
155,Lexington,2003,10.95,0.00,21.18,21.18,21.18
155,Lexington,2004,10.47,0.00,21.39,21.39,21.39
155,Lexington,2005,11.34,0.00,22.96,22.96,22.96
155,Lexington,2006,11.11,0.00,21.94,21.94,21.94
155,Lexington,2007,11.34,0.00,21.82,21.82,21.82
155,Lexington,2008,12.52,0.00,23.63,23.63,23.63
155,Lexington,2009,12.97,0.00,24.62,24.62,24.62
155,Lexington,2010,13.86,0.00,26.21,26.21,26.21
155,Lexington,2011,14.40,0.00,27.28,27.28,27.28
155,Lexington,2012,14.97,0.00,28.45,28.45,28.45
155,Lexington,2013,15.20,0.00,28.97,28.97,28.97
155,Lexington,2014,15.51,0.00,29.56,29.56,29.56
155,Lexington,2015,14.86,0.00,29.10,29.10,29.10
155,Lexington,2016,14.60,0.00,28.40,28.40,28.40
155,Lexington,2017,14.49,0.00,28.13,28.13,28.13
156,Leyden,2003,21.49,0.00,21.49,0.00,21.49
156,Leyden,2004,21.16,0.00,21.16,0.00,21.16
156,Leyden,2005,17.26,0.00,17.26,0.00,17.26
156,Leyden,2006,18.77,0.00,18.77,18.77,18.77
156,Leyden,2007,17.37,0.00,17.37,17.37,17.37
156,Leyden,2008,16.90,0.00,16.90,16.90,16.90
156,Leyden,2009,16.40,0.00,16.40,16.40,16.40
156,Leyden,2010,16.60,0.00,16.60,16.60,16.60
156,Leyden,2011,16.43,0.00,16.43,16.43,16.43
156,Leyden,2012,16.68,0.00,16.68,16.68,16.68
156,Leyden,2013,16.29,0.00,16.29,16.29,16.29
156,Leyden,2014,16.85,0.00,16.85,16.85,16.85
156,Leyden,2015,17.17,0.00,17.17,17.17,17.17
156,Leyden,2016,17.66,0.00,17.66,17.66,17.66
156,Leyden,2017,17.08,0.00,17.08,17.08,17.08
157,Lincoln,2003,9.35,0.00,9.35,9.35,9.35
157,Lincoln,2004,9.19,0.00,9.19,9.19,9.19
157,Lincoln,2005,9.09,0.00,10.51,10.51,10.51
157,Lincoln,2006,9.30,0.00,11.72,11.72,11.72
157,Lincoln,2007,9.86,0.00,12.94,12.94,12.94
157,Lincoln,2008,10.32,0.00,13.55,13.55,13.55
157,Lincoln,2009,10.82,0.00,14.21,14.21,14.21
157,Lincoln,2010,11.47,0.00,15.09,15.09,15.09
157,Lincoln,2011,12.37,0.00,16.27,16.27,16.27
157,Lincoln,2012,13.81,0.00,18.17,18.17,18.17
157,Lincoln,2013,14.23,0.00,18.72,18.72,18.72
157,Lincoln,2014,14.41,0.00,18.95,18.95,18.95
157,Lincoln,2015,14.15,0.00,18.60,18.60,18.60
157,Lincoln,2016,13.99,0.00,18.39,18.39,18.39
157,Lincoln,2017,13.70,0.00,18.05,18.05,18.05
158,Littleton,2003,11.15,0.00,19.36,19.36,19.36
158,Littleton,2004,11.32,0.00,18.16,18.16,18.16
158,Littleton,2005,11.35,0.00,17.98,17.98,17.98
158,Littleton,2006,12.17,0.00,19.02,19.02,19.02
158,Littleton,2007,12.11,0.00,20.11,20.11,20.11
158,Littleton,2008,12.62,0.00,20.57,20.57,20.57
158,Littleton,2009,13.85,0.00,22.76,22.76,22.76
158,Littleton,2010,14.63,0.00,23.11,23.11,23.11
158,Littleton,2011,15.33,0.00,24.40,24.40,24.40
158,Littleton,2012,16.08,0.00,25.74,25.74,25.74
